index,en_date,en_title,en_link_1,en_desc_1,en_link_2,en_desc_2,en_link_3,en_desc_3,tc_date,tc_title,tc_link_1,tc_desc_1,tc_link_2,tc_desc_2,sc_date,sc_title,sc_link_1,sc_desc_1,sc_link_2,sc_desc_2
81,April 2011,Enforcement against Unauthorised Building Works in New Territories Exempted Houses,https://web.archive.org/web/20190717143444/http://ofomb.ombudsman.hk/abc/files/DI203.pdf,Report (PDF),https://web.archive.org/web/20110522081015/http://www.ombudsman.gov.hk/concluded/2011_04_01.pdf,Summary (PDF),,,2011年4月,政府當局對新界豁免管制屋宇的違例建築工程所採取的執法行動,https://web.archive.org/web/20110522142332/http://www.ombudsman.gov.hk/tc/concluded/2011_04_01.pdf,摘要 (PDF),,,2011年4月,政府当局对新界豁免管制屋宇的违例建筑工程所采取的执法行动,https://web.archive.org/web/20110522051459/http://www.ombudsman.gov.hk/sc/concluded/2011_04_01.pdf,摘要 (PDF),,
80,December 2010,Transport Department Actions for Safe Operation of Public Light Buses,https://web.archive.org/web/20190717144832/http://ofomb.ombudsman.hk/abc/files/DI206.pdf,Report (PDF),https://web.archive.org/web/20110522081033/http://www.ombudsman.gov.hk/concluded/2010_12_02.doc,Summary (Word),,,2010年12月,運輸署如何改善公共小巴的營運安全,https://web.archive.org/web/20110522141240/http://www.ombudsman.gov.hk/tc/concluded/2010_12_02.doc,摘要 (Word),,,2010年12月,运输署如何改善公共小巴的营运安全,https://web.archive.org/web/20110522051926/http://www.ombudsman.gov.hk/sc/concluded/2010_12_02.doc,摘要 (Word),,
79,December 2010,Management of Non-Emergency Ambulance Transfer Service by Hospital Authority,https://web.archive.org/web/20190717145016/http://ofomb.ombudsman.hk/abc/files/DI194.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2010_12_01.doc,Summary (Word),,,2010年12月,醫院管理局非緊急救護車載送服務的管理,https://web.archive.org/web/20110522141939/http://www.ombudsman.gov.hk/tc/concluded/2010_12_01.doc,摘要 (Word),,,2010年12月,医院管理局非紧急救护车载送服务的管理,https://web.archive.org/web/20110522051809/http://www.ombudsman.gov.hk/sc/concluded/2010_12_01.doc,摘要 (Word),,
78,September 2010,Allocation and Monitoring of Government Land,https://web.archive.org/web/20190717145119/http://ofomb.ombudsman.hk/abc/files/DI184.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2010_09_02.doc,Summary (Word),,,2010年9月,政府土地的撥出及監管,https://web.archive.org/web/20110522141701/http://www.ombudsman.gov.hk/tc/concluded/2010_09_02.doc,摘要 (Word),,,2010年9月,政府土地的拨出及监管,https://web.archive.org/web/20110522052009/http://www.ombudsman.gov.hk/sc/concluded/2010_09_02.doc,摘要 (Word),,
77,September 2010,Driving-offence Points System,https://web.archive.org/web/20190717143832/http://ofomb.ombudsman.hk/abc/files/DI183.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2010_09_01.doc,Summary (Word),,,2010年9月,違例駕駛記分制度,https://web.archive.org/web/20110522141606/http://www.ombudsman.gov.hk/tc/concluded/2010_09_01.doc,摘要 (Word),,,2010年9月,违例驾驶记分制度,https://web.archive.org/web/20110522051737/http://www.ombudsman.gov.hk/sc/concluded/2010_09_01.doc,摘要 (Word),,
76,May 2010,Fire Safety Regulatory Measures,https://web.archive.org/web/20190717145011/http://ofomb.ombudsman.hk/abc/files/DI190.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2010_05_01.doc,Summary (Word),,,2010年5月,消防安全規管措施,https://web.archive.org/web/20110522141551/http://www.ombudsman.gov.hk/tc/concluded/2010_05_01.doc,摘要 (Word),,,2010年5月,消防安全规管措施,https://web.archive.org/web/20110522051609/http://www.ombudsman.gov.hk/sc/concluded/2010_05_01.doc,摘要 (Word),,
75,January 2010,Checking of Eligibility for Subsidised Medical Services,https://web.archive.org/web/20190717142711/http://ofomb.ombudsman.hk/abc/files/DI170.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2010_01_02.doc,Summary (Word),,,2010年1月,當局如何核實使用政府資助的醫療服務的資格,https://web.archive.org/web/20110522141429/http://www.ombudsman.gov.hk/tc/concluded/2010_01_02.doc,摘要 (Word),,,2010年1月,当局如何核实使用政府资助的医疗服务的资格,https://web.archive.org/web/20110522051331/http://www.ombudsman.gov.hk/sc/concluded/2010_01_02.doc,摘要 (Word),,
74,January 2010,Effectiveness of Administration of Code on Access to Information,https://web.archive.org/web/20190717055130/http://ofomb.ombudsman.hk/abc/files/DI189.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2010_01_01.doc,Summary (Word),,,2010年1月,政府推行《公開資料守則》的成效,https://web.archive.org/web/20110522141754/http://www.ombudsman.gov.hk/tc/concluded/2010_01_01.doc,摘要 (Word),,,2010年1月,政府推行《公开资料守则》的成效,https://web.archive.org/web/20110522051635/http://www.ombudsman.gov.hk/sc/concluded/2010_01_01.doc,摘要 (Word),,
73,October 2009,Granting of Disability Allowance and Processing of Appeals by Social Welfare Department,http://ofomb.ombudsman.gov.hk/doc/Disability%20Allowance%20report%20-f.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2009_10_01.doc,Summary (Word),,,2009年10月,社會福利署如何審批傷殘津貼及處理上訴個案,https://web.archive.org/web/20110522142109/http://www.ombudsman.gov.hk/tc/concluded/2009_10_01.doc,摘要 (Word),,,2009年10月,社会福利署如何审批伤残津贴及处理上诉个案,https://web.archive.org/web/20110522051414/http://www.ombudsman.gov.hk/sc/concluded/2009_10_01.doc,摘要 (Word),,
72,August 2009,Regulatory System of Lifts,https://web.archive.org/web/20190717143648/http://ofomb.ombudsman.hk/abc/files/f2009_08_01.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2009_08_01.doc,Summary (Word),,,2009年8月,升降機安全的規管制度,https://web.archive.org/web/20110522141322/http://www.ombudsman.gov.hk/tc/concluded/2009_08_01.doc,摘要 (Word),,,2009年8月,电梯安全的规管制度,https://web.archive.org/web/20110522052016/http://www.ombudsman.gov.hk/sc/concluded/2009_08_01.doc,摘要 (Word),,
71,August 2009,Housing Department's Handling of Complaints Involving Claims,https://web.archive.org/web/20201120190522/https://ofomb.ombudsman.hk/abc/files/f2009_08_02.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2009_08_02.doc,Summary (Word),,,2009年8月,房屋署如何處理涉及索償的投訴,https://web.archive.org/web/20110522141204/http://www.ombudsman.gov.hk/tc/concluded/2009_08_02.doc,摘要 (Word),,,2009年8月,房屋署如何处理涉及索偿的投诉,https://web.archive.org/web/20110522052036/http://www.ombudsman.gov.hk/sc/concluded/2009_08_02.doc,摘要 (Word),,
70,June 2009,System for Development of Question Papers in Public Examinations,https://web.archive.org/web/20201120084506/https://ofomb.ombudsman.hk/abc/files/f2009_06_01.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2009_06_01.doc,Summary (Word),,,2009年6月,公開考試試卷的編製,https://web.archive.org/web/20110522142054/http://www.ombudsman.gov.hk/tc/concluded/2009_06_01.doc,摘要 (Word),,,2009年6月,公开考试试卷的编制,https://web.archive.org/web/20110522051954/http://www.ombudsman.gov.hk/sc/concluded/2009_06_01.doc,摘要 (Word),,
68,March 2009,Support Services for Students with Specific Learning Difficulties,https://web.archive.org/web/20201120130852/https://ofomb.ombudsman.hk/abc/files/3-2009-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2009_03_01.doc,Summary (Word),,,2009年3月,政府當局為有特殊學習困難的學生所提供的支援服務,https://web.archive.org/web/20110522141507/http://www.ombudsman.gov.hk/tc/concluded/2009_03_01.doc,摘要 (Word),,,2009年3月,政府当局为有特殊学习困难的学生所提供的支持服务,https://web.archive.org/web/20110522051744/http://www.ombudsman.gov.hk/sc/concluded/2009_03_01.doc,摘要 (Word),,
69,March 2009,Free Admission Scheme for Leisure Facilities from July to September 2008,https://web.archive.org/web/20201120145630/https://ofomb.ombudsman.hk/abc/files/3-2009-2.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2009_03_02.doc,Summary (Word),,,2009年3月,二零零八年七月至九月期間推行的 「免費使用康樂設施計劃」的安排,https://web.archive.org/web/20090419234217/http://www.ombudsman.gov.hk/tc/concluded/2009_03_02.doc,摘要 (Word),,,2009年3月,二零零八年七月至九月期间推行的 「免费使用康乐设施计划」的安排,https://web.archive.org/web/20110522051802/http://www.ombudsman.gov.hk/sc/concluded/2009_03_02.doc,摘要 (Word),,
67,December 2008,Government's Measures for Street Management,https://web.archive.org/web/20201120182833/https://ofomb.ombudsman.hk/abc/files/12-2008-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_12_01.doc,Summary (Word),,,2008年12月,政府當局的街道管理措施,https://web.archive.org/web/20110522142424/http://www.ombudsman.gov.hk/tc/concluded/2008_12_01.doc,摘要 (Word),,,2008年12月,政府当局的街道管理措施,https://web.archive.org/web/20110522051657/http://www.ombudsman.gov.hk/sc/concluded/2008_12_01.doc,摘要 (Word),,
66,December 2008,Control of Roadside Banners,https://web.archive.org/web/20201118150201/https://ofomb.ombudsman.hk/abc/files/12-2008-2.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_12_02.doc,Summary (Word),,,2008年12月,政府當局對路旁宣傳橫額的規管,https://web.archive.org/web/20110522141215/http://www.ombudsman.gov.hk/tc/concluded/2008_12_02.doc,摘要 (Word),,,2008年12月,政府当局对路旁宣传横额的规管,https://web.archive.org/web/20110522051345/http://www.ombudsman.gov.hk/sc/concluded/2008_12_02.doc,摘要 (Word),,
65,December 2008,Prevention of Abuse of Special Grants under the CSSA Scheme,https://web.archive.org/web/20201120114921/https://ofomb.ombudsman.hk/abc/files/12-2008-3.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_12_03.doc,Summary (Word),,,2008年12月,防止綜援計劃特別津貼遭濫用的機制,https://web.archive.org/web/20110522141449/http://www.ombudsman.gov.hk/tc/concluded/2008_12_03.doc,摘要 (Word),,,2008年12月,防止综援计划特别津贴遭滥用的机制,https://web.archive.org/web/20110522051400/http://www.ombudsman.gov.hk/sc/concluded/2008_12_03.doc,摘要 (Word),,
64,June 2008,Effectiveness of the Integrated Call Centre in Handling Complaints,https://web.archive.org/web/20201120002534/https://ofomb.ombudsman.hk/abc/files/6-2008-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_06_01.doc,Summary (Word),,,2008年6月,綜合電話查詢中心處理投訴的成效,https://web.archive.org/web/20110522141855/http://www.ombudsman.gov.hk/tc/concluded/2008_06_01.doc,摘要 (Word),,,2008年6月,综合电话搜索中心处理投诉的成效,https://web.archive.org/web/20110522051548/http://www.ombudsman.gov.hk/sc/concluded/2008_06_01.doc,摘要 (Word),,
63,April 2008,"Handling of Water Seepage Complaints by the Food and Environmental Hygiene Department, Buildings Department and Water Supplies Department",https://web.archive.org/web/20201119091641/https://ofomb.ombudsman.hk/abc/files/3-2008-2.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_04_01.doc,Summary (Word),,,2008年4月,食物環境衛生署、屋宇署及水務署處理滲水投訴,https://web.archive.org/web/20110522142207/http://www.ombudsman.gov.hk/tc/concluded/2008_04_01.doc,摘要 (Word),,,2008年4月,食物环境卫生署、屋宇署及水务署处理渗水投诉,https://web.archive.org/web/20110522051839/http://www.ombudsman.gov.hk/sc/concluded/2008_04_01.doc,摘要 (Word),,
62,March 2008,Alleged Overcharging of Water Bills by the Water Supplies Department,https://web.archive.org/web/20201120002739/https://ofomb.ombudsman.hk/abc/files/3-2008-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_03_01.doc,Summary (Word),,,2008年3月,水務署多收水費的指稱,https://web.archive.org/web/20110522141839/http://www.ombudsman.gov.hk/tc/concluded/2008_03_01.doc,摘要 (Word),,,2008年3月,水务署多收水费的指称,https://web.archive.org/web/20110522051816/http://www.ombudsman.gov.hk/sc/concluded/2008_03_01.doc,摘要 (Word),,
61,February 2008,Special Examination Arrangements for Students with SpLD by Education Bureau and Hong Kong Examinations and Assessment Authority,https://web.archive.org/web/20201120191016/https://ofomb.ombudsman.hk/abc/files/2-2008-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2008_02_01.doc,Summary (Word),,,2008年2月,教育局及香港考試及評核局為有特殊學習困難的學生提供考試的特別安排,https://web.archive.org/web/20110522141718/http://www.ombudsman.gov.hk/tc/concluded/2008_02_01.doc,摘要 (Word),,,2008年2月,教育局及香港考试及评核局为有特殊学习困难的学生提供考试的特别安排,https://web.archive.org/web/20110522051255/http://www.ombudsman.gov.hk/sc/concluded/2008_02_01.doc,摘要 (Word),,
60,November 2007,Mechanism for handling conflict of interests in organisations subvented by the Leisure and Cultural Services Department,https://web.archive.org/web/20190717143850/http://ofomb.ombudsman.hk/abc/files/11-2007-1.pdf,Report (PDF),,,,,2007年11月,康樂文化事務署處理受資助機構涉及利益衝突的機制,,,,,2007年11月,康乐文化事务署处理受资助机构涉及利益冲突的机制,,,,
59,April 2007,Assessment of Children with Specific Learning Difficulties,http://www.ombudsman.gov.hk/concluded/2007_04_01.doc,Summary (Word),,,,,2007年4月,有關政府當局為有特殊學習困難的兒童所提供的評估服務,https://web.archive.org/web/20090816032620/http://www.ombudsman.gov.hk/tc/concluded/2007_04_01.doc,摘要 (Word),,,2007年4月,有关政府当局为有特殊学习困难的儿童所提供的评估服务,https://web.archive.org/web/20110522051752/http://www.ombudsman.gov.hk/sc/concluded/2007_04_01.doc,摘要 (Word),,
58,March 2007,Monitoring of Cases with Statutory Time Limit for Prosecution by the Food and Environmental Hygiene Department,https://web.archive.org/web/20220307204006/https://ofomb.ombudsman.hk/abc/files/3-2007-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2007_03_01.doc,Summary (Word),,,2007年3月,食物環境衛生署監察有檢控時限的個案的情況,https://web.archive.org/web/20110522142453/http://www.ombudsman.gov.hk/tc/concluded/2007_03_01.doc,摘要 (Word),,,2007年3月,食物环境卫生署监察有检控时限的个案的情况,https://web.archive.org/web/20110522052029/http://www.ombudsman.gov.hk/sc/concluded/2007_03_01.doc,摘要 (Word),,
57,November 2006,System for Processing Applications for Disability Allowance by Social Welfare Department,https://web.archive.org/web/20220307204059/https://ofomb.ombudsman.hk/abc/files/11-2006-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2006_11_01.doc,Summary (Word),,,2006年11月,社會福利署審批傷殘津貼申請的制度,https://web.archive.org/web/20110522141825/http://www.ombudsman.gov.hk/tc/concluded/2006_11_01.doc,摘要 (Word),,,2006年11月,社会福利署审批伤残津贴申请的制度,https://web.archive.org/web/20110522051540/http://www.ombudsman.gov.hk/sc/concluded/2006_11_01.doc,摘要 (Word),,
56,September 2006,Administration of the Mid-Levels Moratorium,https://web.archive.org/web/20220307203957/https://ofomb.ombudsman.hk/abc/files/9-2006-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2006_09_01.doc,Summary (Word),,,2006年9月,政府當局執行「半山區發展限制」的情況,https://web.archive.org/web/20110522141536/http://www.ombudsman.gov.hk/tc/concluded/2006_09_01.doc,摘要 (Word),,,2006年9月,政府当局运行「半山区发展限制」的情况,https://web.archive.org/web/20110522051231/http://www.ombudsman.gov.hk/sc/concluded/2006_09_01.doc,摘要 (Word),,
55,April 2006,Medical Fee Waiver System Administered by the Hospital Authority and the Social Welfare Department,https://web.archive.org/web/20220307204011/https://ofomb.ombudsman.hk/abc/files/3-2006-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2006_04_01.doc,Summary (Word),,,2006年4月,醫院管理局及社會福利署實施的醫療收費減免機制,https://web.archive.org/web/20110522142006/http://www.ombudsman.gov.hk/tc/concluded/2006_04_01.doc,摘要 (Word),,,2006年4月,医院管理局及社会福利署实施的医疗收费减免机制,https://web.archive.org/web/20110522051451/http://www.ombudsman.gov.hk/sc/concluded/2006_04_01.doc,摘要 (Word),,
54,January 2006,Monitoring of Cases Assigned Out by Legal Aid Department,https://web.archive.org/web/20220307203946/https://ofomb.ombudsman.hk/abc/files/1-2006-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2006_01_01.doc,Summary (Word),,,2006年1月,法律援助署監察外判個案的情況,https://web.archive.org/web/20110522141133/http://www.ombudsman.gov.hk/tc/concluded/2006_01_01.doc,摘要 (Word),,,2006年1月,法律援助署监察外判个案的情况,https://web.archive.org/web/20110522051946/http://www.ombudsman.gov.hk/sc/concluded/2006_01_01.doc,摘要 (Word),,
53,September 2005,Monitoring of Property Services Agents by Housing Department,https://web.archive.org/web/20220307203958/https://ofomb.ombudsman.hk/abc/files/8-2005-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2005_09_01.doc,Summary (Word),,,2005年9月,房屋署監督物業管理服務公司的情況,https://web.archive.org/web/20110522142409/http://www.ombudsman.gov.hk/tc/concluded/2005_09_01.doc,摘要 (Word),,,2005年9月,房屋署监督物业管理服务公司的情况,https://web.archive.org/web/20110522051823/http://www.ombudsman.gov.hk/sc/concluded/2005_09_01.doc,摘要 (Word),,
52,April 2005,Letting of Market Stalls by Auction,https://web.archive.org/web/20220308011117/https://ofomb.ombudsman.hk/abc/files/4-2005-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2005_04_01.doc,Summary (Word),,,2005年4月,政府當局管理街市檔位競投的情況,https://web.archive.org/web/20110522141634/http://www.ombudsman.gov.hk/tc/concluded/2005_04_01.doc,摘要 (Word),,,2005年4月,政府当局管理菜市场档位竞投的情况,https://web.archive.org/web/20110522051444/http://www.ombudsman.gov.hk/sc/concluded/2005_04_01.doc,摘要 (Word),,
51,December 2004,Bloodworm Incidents in Public Swimming Pools,https://web.archive.org/web/20220307204013/https://ofomb.ombudsman.hk/abc/files/12-2004-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2004_12_01.doc,Summary (Word),,,2004年12月,公眾泳池發現紅蟲事件的直接調查,https://web.archive.org/web/20110522142127/http://www.ombudsman.gov.hk/tc/concluded/2004_12_01.doc,摘要 (Word),,,2004年12月,公众泳池发现红虫事件的直接调查,https://web.archive.org/web/20110522051627/http://www.ombudsman.gov.hk/sc/concluded/2004_12_01.doc,摘要 (Word),,
50,November 2004,Administration of Urn Grave Cemeteries,https://web.archive.org/web/20220307203943/https://ofomb.ombudsman.hk/abc/files/11-2004-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2004_11_01.doc,Summary (Word),,,2004年11月,金塔墳場的管理情況,https://web.archive.org/web/20110522141741/http://www.ombudsman.gov.hk/tc/concluded/2004_11_01.doc,摘要 (Word),,,2004年11月,金塔坟场的管理情况,https://web.archive.org/web/20110522051621/http://www.ombudsman.gov.hk/sc/concluded/2004_11_01.doc,摘要 (Word),,
49,August 2004,Enforcement Action on Unauthorised Building Works in New Territories Exempted Houses,https://web.archive.org/web/20190717145354/http://ofomb.ombudsman.hk/abc/files/8-2004-1.pdf,Report (PDF),http://www.ombudsman.gov.hk/concluded/2004_08_01.doc,Summary (Word),,,2004年8月,政府當局對新界豁免管制屋宇違例建築工程所採取的執法行動,https://web.archive.org/web/20110522142030/http://www.ombudsman.gov.hk/tc/concluded/2004_08_01.doc,摘要 (Word),,,2004年8月,政府当局对新界豁免管制屋宇违例建筑工程所采取的执法行动,https://web.archive.org/web/20110522051353/http://www.ombudsman.gov.hk/sc/concluded/2004_08_01.doc,摘要 (Word),,
48,June 2004,Enforcement of the Building Management Ordinance,https://web.archive.org/web/20220307204019/https://ofomb.ombudsman.hk/abc/files/6-2004-1.pdf,Report (PDF),https://web.archive.org/web/20040806140020/http://www.ombudsman.gov.hk/english/06_direct_investigation/doc_07/2004_06_01.doc,Summary (Word),,,2004年6月,政府當局就《建築物管理條例》所採取的執法行動,https://web.archive.org/web/20110522141810/http://www.ombudsman.gov.hk/tc/concluded/2004_06_01.doc,摘要 (Word),,,2004年6月,政府当局就《建筑物管理条例》所采取的执法行动,https://web.archive.org/web/20110522051934/http://www.ombudsman.gov.hk/sc/concluded/2004_06_01.doc,摘要 (Word),,
47,May 2004,2003 Priority Arrangements for Surplus Teachers in Aided Primary Schools,https://web.archive.org/web/20220307203944/https://ofomb.ombudsman.hk/abc/files/5-2004-1.pdf,Report (PDF),https://web.archive.org/web/20040806131245/http://www.ombudsman.gov.hk/english/06_direct_investigation/doc_07/2004_05_01.doc,Summary (Word),,,2004年5月,為資助小學超額教師所作的「二零零三年優先聘用安排」,https://web.archive.org/web/20110522141925/http://www.ombudsman.gov.hk/tc/concluded/2004_05_01.doc,摘要 (Word),,,2004年5月,为资助小学超额教师所作的「二零零三年优先聘用安排」,https://web.archive.org/web/20110522052022/http://www.ombudsman.gov.hk/sc/concluded/2004_05_01.doc,摘要 (Word),,
46,March 2004,Handling of Examination Scripts under Marking,https://web.archive.org/web/20220307203940/https://ofomb.ombudsman.hk/abc/files/4-2004-1.pdf,Report (PDF),https://web.archive.org/web/20040806124243/http://www.ombudsman.gov.hk/english/06_direct_investigation/doc_07/2004_04_01.doc,Summary (Word),,,2004年3月,香港考試及評核局如何妥善保管考試答卷,https://web.archive.org/web/20110522142524/http://www.ombudsman.gov.hk/tc/concluded/2004_03_01.doc,摘要 (Word),,,2004年3月,香港考试及评核局如何妥善保管考试答卷,https://web.archive.org/web/20110522051323/http://www.ombudsman.gov.hk/sc/concluded/2004_03_01.doc,摘要 (Word),,
45,December 2003,Prevention of Abuse of the Comprehensive Social Security Assistance Scheme,https://web.archive.org/web/20220307204018/https://ofomb.ombudsman.hk/abc/files/12-2003-1.pdf,Report (PDF),https://web.archive.org/web/20040806124505/http://www.ombudsman.gov.hk/english/06_direct_investigation/doc_07/2003_12_01.doc,Summary (Word),,,2003年12月,防止濫用綜合社會保障援助計劃的機制,https://web.archive.org/web/20110522141415/http://www.ombudsman.gov.hk/tc/concluded/2003_12_01.doc,摘要 (Word),,,2003年12月,防止滥用综合社会保障援助计划的机制,https://web.archive.org/web/20110522051711/http://www.ombudsman.gov.hk/sc/concluded/2003_12_01.doc,摘要 (Word),,
44,November 2003,Assistance Provided by Home Affairs Department to Owners and Owners' Corporations in Managing and Maintaining their Buildings,https://web.archive.org/web/20040107143240/http://www.ombudsman.gov.hk/english/06_direct_investigation/doc_07/2003_11_01.doc,Summary (Word),,,,,2003年11月,民政事務總署在大廈管理及維修方面為業主和業主立案法團提供的協助,https://web.archive.org/web/20110522142510/http://www.ombudsman.gov.hk/tc/concluded/2003_11_01.doc,摘要 (Word),,,2003年11月,民政事务总署在大厦管理及维修方面为业主和业主立案法团提供的协助,https://web.archive.org/web/20110522051316/http://www.ombudsman.gov.hk/sc/concluded/2003_11_01.doc,摘要 (Word),,
